"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"HOT","Starwood Hotels & Resorts Worldwide, Inc.","66.98","13057229359.76","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/hot",
"STWD","STARWOOD PROPERTY TRUST, INC.","23.96","3985720219.04","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/stwd",
"STT","State Street Corporation","66.42","29621475583.02","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stt",
"STT^C","State Street Corporation","20.35","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stt^c",
"STO","Statoil ASA","22.71","72414175709.13","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/sto",
"SPLP","Steel Partners Holdings LP","14.88","441268453.44","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/splp",
"SCS","Steelcase Inc.","15.85","1963605019.2","n/a","1998","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/scs",
"SCM","Stellus Capital Investment Corporation","14.82","178818401.58","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/scm",
"SCL","Stepan Company","57.49","1275880744.1","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/scl",
"STE","STERIS Corporation","43.78","2586800008.98","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ste",
"STL","Sterling Bancorp","13.75","425618943.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stl",
"STL^A","Sterling Bancorp","10.25","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stl^a",
"STC","Stewart Information Services Corporation","32.2","722595273.4","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/stc",
"SF","Stifel Financial Corporation","40.1","2549290733.5","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sf",
"SFB","Stifel Financial Corporation","25.82","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sfb",
"SFN","Stifel Financial Corporation","25.4","1245334009.2","n/a","1993","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sfn",
"SWC","Stillwater Mining Company","10.86","1277032536.78","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/swc",
"STM","STMicroelectronics N.V.","9.11","8112083157.13","n/a","1984","Technology","Semiconductors","http://www.nasdaq.com/symbol/stm",
"SGY","Stone Energy Corporation","33.99","1699819845.9","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sgy",
"EDF","Stone Harbor Emerging Markets Income Fund","19.78","309193601.84","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/edf",
"EDI","Stone Harbor Emerging Markets Total Income Fund","19.6","227360000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/edi",
"STON","StoneMor Partners L.P.","23.8","508135616.8","n/a","1994","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ston",
"SRI","Stoneridge, Inc.","11.38","324182230.7","n/a","1997","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sri",
"STRI","STR Holdings, Inc","2.26","94598883.38","n/a","2009","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/stri",
"SGL","Strategic Global Income Fund, Inc.","9.19","167798629.32","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/sgl",
"BEE","Strategic Hotels & Resorts Inc","8.52","1751090457.48","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bee",
"BEE^A","Strategic Hotels & Resorts Inc","22.81","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bee^a",
"BEE^B","Strategic Hotels & Resorts Inc","22.7654","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bee^b",
"BEE^C","Strategic Hotels & Resorts Inc","22.79","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bee^c",
"SYK","Stryker Corporation","67.7","25599549059.9","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/syk",
"RGR","Sturm, Ruger & Company, Inc.","65.07","1258542945.9","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/rgr",
"SPH","Suburban Propane Partners, L.P.","46.98","2829652380","n/a","1996","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sph",
"SMFG","Sumitomo Mitsui Financial Group Inc","9.84","67274080512","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/smfg",
"INN","Summit Hotel Properties, Inc.","9.12","603747620.64","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/inn",
"INN^A","Summit Hotel Properties, Inc.","26.7399","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^a",
"INN^B","Summit Hotel Properties, Inc.","25.5201","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^b",
"INN^C","Summit Hotel Properties, Inc.","23.14","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^c",
"SMLP","Summit Midstream Partners, LP","33.99","988274443.53","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/smlp",
"SUI","Sun Communities, Inc.","42.22","1524493185.96","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sui",
"SUI^A","Sun Communities, Inc.","24.14","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sui^a",
"SLF","Sun Life Financial Inc.","31.95","19367470585.35","n/a","1996","Finance","Life Insurance","http://www.nasdaq.com/symbol/slf",
"SXCP","SunCoke Energy Partners, L.P.","24.3","763536520.8","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/sxcp",
"SXC","SunCoke Energy, Inc.","17.45","1221518671.5","n/a","1997","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/sxc",
"SU","Suncor Energy  Inc.","35.65","53403858000.8","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/su",
"SUNE","SunEdison, Inc.","8.89","2062123608.79","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/sune",
"SXL","Sunoco Logistics Partners LP","66.36","6888011191.32","n/a","2002","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/sxl",
"SHO","Sunstone Hotel Investors, Inc.","12.78","2081486715.3","n/a","1998","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/sho",
"SHO^D","Sunstone Hotel Investors, Inc.","25.12","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sho^d",
"STP","Suntech Power Holdings Co., LTD.","1.59","288050566.02","n/a","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/stp",
"STI","SunTrust Banks, Inc.","32.99","17733062113.94","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sti",
"STI/WS/A","SunTrust Banks, Inc.","7.79","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sti/ws/a",
"STI/WS/B","SunTrust Banks, Inc.","3.88","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sti/ws/b",
"STI^A","SunTrust Banks, Inc.","21.39","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sti^a",
"STI^E","SunTrust Banks, Inc.","21.55","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sti^e",
"SPN","Superior Energy Services, Inc.","25.76","4110183734.72","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/spn",
"SUP","Superior Industries International, Inc.","17.7","485519460.6","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sup",
"SVU","SuperValu Inc.","8.01","2070214425.36","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/svu",
"SUSS","Susser Holdings Corporation","52.81","1128426494.27","n/a","2006","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/suss",
"SUSP","Susser Petroleum Partners LP","31.45","688090524.4","n/a","n/a","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/susp",
"SFY","Swift Energy Company","12.31","534044249.91","n/a","1981","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sfy",
"SWFT","Swift Transportation Company","20.55","2880260565.75","n/a","1990","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/swft",
"SWZ","Swiss Helvetia Fund, Inc. (The)","14.07","435737277.15","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/swz",
"SWS","SWS Group, Inc.","5.57","184233336.71","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sws",
"SYA","Symetra Financial Corporation","18.12","2134389445.44","n/a","2010","Finance","Life Insurance","http://www.nasdaq.com/symbol/sya",
"SMA","Symmetry Medical Inc","8.05","299880483.7","n/a","2004","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/sma",
"SYT","Syngenta AG","80.28","36629411796","n/a","1993","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/syt",
"SNX","Synnex Corporation","61.86","2323000000.68","n/a","2003","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/snx",
"SNV","Synovus Financial Corp.","3.29","3218532685.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/snv",
"SNV^C","Synovus Financial Corp.","26.9","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snv^c",
"GJH","SYNTHETIC FIXED INCOME SECURITIES INC","9.7","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjh",
"GJJ","SYNTHETIC FIXED INCOME SECURITIES INC","24.99","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjj",
"GJK","SYNTHETIC FIXED INCOME SECURITIES INC","25.041","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjk",
"GJO","SYNTHETIC FIXED INCOME SECURITIES INC","19.1128","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjo",
"GJS","SYNTHETIC FIXED INCOME SECURITIES INC","16.501","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjs",
"GJP","Synthetic Fixed-Income Securities, Inc.","21.72","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gjp",
"GJR","Synthetic Fixed-Income Securities, Inc.","19.07","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gjr",
"GJT","Synthetic Fixed-Income Securities, Inc.","16","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjt",
"GJV","Synthetic Fixed-Income Securities, Inc.","25.26","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjv",
"SYY","Sysco Corporation","31.72","18515091419.24","n/a","1970","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/syy",
"SYX","Systemax Inc.","9.25","339643766.25","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/syx",
"DATA","Tableau Software, Inc.","70.41","4166441832.87","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/data",
"TAHO","Tahoe Resources, Inc.","17.15","2503016449.15","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/taho",
"TWN","Taiwan Fund, Inc. (The)","18.52","158092442.68","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/twn",
"TSM","Taiwan Semiconductor Manufacturing Company Ltd.","17.68","91682486480","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsm",
"XRS","TAL Education Group","14.92","1164656319","n/a","2010","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/xrs",
"TAL","TAL International Group, Inc.","47.34","1602196925.76","n/a","2005","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/tal",
"TLM","Talisman Energy Inc.","12.19","12614420046.73","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tlm",
"TEP","Tallgrass Energy Partners, LP","23.31","944055000","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tep",
"TAM","Taminco Corporation","20.16","1338599888.64","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/tam",
"SKT","Tanger Factory Outlet Centers, Inc.","33.11","3126429530.07","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/skt",
"TAOM","Taomee Holdings Limited","6.03","221375711.7","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/taom",
"NGLS","Targa Resources Partners LP","51.79","5493891693.56","n/a","2007","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ngls",
"TRGP","Targa Resources, Inc.","73.66","3118137332.42","n/a","2010","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/trgp",
"TGT","Target Corporation","63.41","40019632952.68","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tgt",
"TARO","Taro Pharmaceutical Industries Ltd.","78.73","3524611959.31","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/taro",
"TTM","Tata Motors Ltd","28.85","18406967992.9","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/ttm",
"TCO","Taubman Centers, Inc.","67.83","4330120008.9","n/a","1992","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/tco",
"TCO^J","Taubman Centers, Inc.","23.45","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tco^j",
"TCO^K","Taubman Centers, Inc.","22.17","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tco^k",
"TMHC","Taylor Morrison Home Corporation","21.96","2685904849.44","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/tmhc",
"TCP","TC PipeLines, LP","49.17","3064656254.22","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tcp",
"TCB","TCF Financial Corporation","14.87","2446165885.14","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcb",
"TCB/WS","TCF Financial Corporation","2.45","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcb/ws",
"TCB^B","TCF Financial Corporation","25.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcb^b",
"TCB^C","TCF Financial Corporation","22.65","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcb^c",
"TSI","TCW Strategic Income Fund, Inc.","5.31","253217741.67","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tsi",
"AMTD","TD Ameritrade Holding Corporation","26.52","14592940840.92","n/a","1997","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/amtd",
"TEL","TE Connectivity Ltd.","52.12","21553530927.68","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tel",
"TMH","Team Health Holdings, Inc.","40.63","2828169952.12","n/a","2009","Technology","Professional Services","http://www.nasdaq.com/symbol/tmh",
"TISI","Team, Inc.","34.95","719586982.95","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tisi",
"TCK","Teck Resources Ltd","27.07","15345104280.73","n/a","1991","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/tck",
"TE","TECO Energy, Inc.","16.5","3585615907.5","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/te",
"TK","Teekay Corporation","41.61","2942387486.7","n/a","1995","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tk",
"TGP","Teekay LNG Partners L.P.","42.64","2976864653.36","n/a","2005","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/tgp",
"TOO","Teekay Offshore Partners L.P.","33.39","2794743000","n/a","2006","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/too",
"TOO^A","Teekay Offshore Partners L.P.","24.35","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/too^a",
"TNK","Teekay Tankers Ltd.","2.61","218196000","n/a","2007","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/tnk",
"TRC","Tejon Ranch Co","31.23","628999401.33","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/trc",
"TEO","Telecom Argentina Stet - France Telecom S.A.","17.24","3382859677.16","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/teo",
"TI","Telecom Italia S.P.A.","8.6","16581439530.4","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ti",
"TI/A","Telecom Italia S.P.A.","6.83","0","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ti/a",
"TDY","Teledyne Technologies Incorporated","84.29","3155444953.91","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tdy",
"TFX","Teleflex Incorporated","82.41","3389160201.54","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tfx",
"VIV","Telefonica Brasil S.A.","21.86","24554665673.84","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/viv",
"TEF","Telefonica SA","16.29","74136190505.94","n/a","1988","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tef",
